company_name,reviewer_name,review_date,text,stars,category,image_urls,image_captions,group
JW Marriott Hotel Singapore South Beach,Jocelyn L.,17/2/2022,"This hotel was fantastic. I would highly recommend it during your stay in Singapore, if it's your first or subsequent time. My husband and I stayed here for a few nights, then spent our last night at the Marina Bay Sands.

Pros of the JW Marriott:
-Great location, close distance walking to several areas including Colonial district, Little India, and touristy things like Raffles hotel, and pretty close to Chinatown. 
-Nice room - great lighting, modern furniture
-Excellent service, from the housekeeping that cleaned our rooms, to the Executive Lounge staff, who greeted and chatted with us like we were old friends!!
-Excellent breakfast at the Beach Road next door, included for Titanium Elites. This was better than most hotel breakfasts I had ever been to!! It included several different Asian dishes such as chicken egg noodle soup, laksa, dim sum (in your own little steamer!), Nasi Lemak, and your typical American favorites like scrambled eggs, truffled eggs, pastries, and fresh fruit. The food was all tasty too! 
-Infinity Pool was quite amazing. It has this killer view, located on the corner of the 18th (?) floor, with the city skyline and Marina Bay Sands in the background. 
-Excellent supply of bottled water, maid service was generous to refill with several bottles each day.

Cons:
-Pool water was very, very ice cold, which felt horrible, even in the hot Singapore heat. Wish it was heated!!! Also, there wasn't much room around the pool for lounge chairs. All they had was some uncomfortable benches, which was quite a bummer. 

Overall, terrific hotel. We stayed here to quarantine straight from Changi, which worked out quite well.",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Dan H.,28/5/2019,"Wonderful hotel in terms of hotel itself and services. The decor is very modern and chic (think The Cosmopolitan in Vegas) and things are very organized and clean.  

We had a suite as part of a Marriott awards upgrade and had some issues with the ceiling due to the heavy rains. The staff immediately jumped on this and moved us to a comparable room (although it was a city view vs the great marina view) but offered us some credits into our account for our trouble.

The management team was great here for check in to check out, and the concierge was very courteous and even walked out with us and waiting until our Grab arrived to take us to the airport.

One of the best parts is one of two pools on site. There is one that is covered (so protected from the elements) but still outdoor, and overlooks the Singapore skyline.  This is a must do while you stay here.

The breakfast buffet is very good at the Beach Road Kitchen.  It's not earth shattering, but a good high end hotel restaurant breakfast buffet. 

We would definitely stay here again.",5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/ersBpwfF8kGKhau3YQU9vA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Eba5nTLP8Ri-_3POvuiryA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/FwVNmIqNQVuSnJERrZbtgQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/SVX5TN9GtAXqmO0KvzV8vQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/kGjVPainrihTtbXM-vOd1w/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/TaBfkrHo_w55zZSHik8QZg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/elGlqSTStesSHw7MKvapeg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/75X6iVtyHFmnIRVR9lZSTA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/cWAWm070fJUxW_8x2eXVxw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/HZU3Z0qrjxjMm6MLONnKQQ/o.jpg,,Hotels
JW Marriott Hotel Singapore South Beach,John J.,22/1/2023,"For New Year's, my son and daughter-in-law, and I had a special Buffay dinner at the JW Marriott. I thought the quality of food was disgusting. First prime rib, was cut in small pieces like we were at a Korean barbecue. They use something they called a cereal crust, I have no clue what it was, but it did not taste good. out of the entire buffet, there were a few things I enjoyed, the mashed potatoes, small pork, ribs, and garlic toast. This certainly wasn't a myriad standard. And for the cost it should've been half the price. I strongly suggest if you want a night out at a good quality restaurant, you need to look past this one.",1,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Russell T.,28/5/2021,"I would say our top 5* hotel in Singapore, for biz travellers, without a doubt.

Really good location, with Esplanade MRT, which is on Circle (Yellow) line.

Plush, new, modern well designed, while preserving the old, without being out of place in colonial Singapore.

Awesome tall lobby, room, pool deck, infinity pool, dining hall.

Located just outside Raffles Hotel, a stone throw away from Arab St civic district, and minutes away from CBD, MBS, Gardens by the Bay.

Really fantastic looking and tasting breakfast, high-teas & great bar, manned by best local chefs.

Extremely good service from all staff even during C19.

Lastly, no one can beat the pool views",5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/-gE9cgeCgfYO4bG16gI5IA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/1KoYXtztr16kfzJqdR71Nw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/3lNsWMObnn7XGwVFqp77mw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/-zZzKekuAz_J369TfvwCjQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/cMSwH6saNhr0zqcH8J-8mQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/mRuaZrPml1J9TW_7IFM52A/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Fo7BibO35rXsmxJTbhha8g/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Ro60iuawuKlEfNsdeP834A/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/sEzMNbJW3nSZM8ogZUh6TA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Wv5jFftk03s_KSgg8ojv9Q/o.jpg,,Hotels
JW Marriott Hotel Singapore South Beach,Sean D.,11/9/2018,"First time in Singapore and second time at a JW Marriott: and they never disappoint. As soon as you walk in, you are greeted with smiles and friendly staff members. They then proceed on how they may assist you. 

As we were getting checked in, a different staff member came over and gave us some calamansi juice (at least that's what I believe it tasted like). Nonetheless it was refreshing. 

We then proceeded up to our rooms. They have some cool elevators there. As the light changes along the walls of the elevator, so does the design; I've never seen that before. The rooms are very modern and everything looked brand new. Tons of mirrors and lighting. A large bath tub with bath minerals. And the shower is like rainfall. Also, there's a volume control in he bathroom so that you can hear the what's on the TV. The bed was very comfortable and we slept like a baby. 

They have an infinity pool on the 18th floor, lounge, and a gym. The pool offers amazing views and is worth checking out.

All in all, my fiancée and I had an amazing experience there. The staff was always attentive and courteous. We definitely recommend staying there.",5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/M1GI_e5HYpKHXx_fsPE9cQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/_u0EWZ2sqjE1R08z6L_3TA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/ONCQGoMY5ypymHuYcQeQGA/o.jpg,Infinity pool on the 18th floor.; View from the outside,Hotels
JW Marriott Hotel Singapore South Beach,Michael R.,21/1/2018,"The JW Marriott Hotel Singapore is a relatively new hotel in the new South Beach area which is across from the Suntec convention center. It's also quite close to the CBD. The JW is a modern hotel with all the amenities for a great stay. 

I took the hotel car service from Changi airport and it was punctual even with a longer than expected wait at immigration. Upon arrival I was greeted by Amanda who whisked me and my bags to my room to avoid a line at the front desk where she handled the check-in in private, which after a long flight from Tokyo was much appreciated. 

My room was bright and modern was designed for function. While not as large as many hotel rooms in which I've stayed in Singapore it never felt small. Housekeeping did an impeccable job throughout my entire stay and on the weekend turned my room when I was in the lounge for breakfast. 

The Executive Lounge at the JW was exceptional. With a wide array of eastern and western choices one was easily able to find something to eat. The breakfast service also included made to order omelettes and chicken or pork soup. The lounge had 3 food presentations daily, so very easy to grab a bite. 

I also visited Akira, the Japanese Restaurant which was also quite good, although at a slightly higher price point than the average restaurant. There are also a few good bars at the JW including 'Tonic' which is a 'must go' bar for gin lovers. I'm glad I'm coming back to the JW tomorrow as it's definitely my new go to hotel in Singapore.",5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/JSVHQW_Q0DpGd_H0aIRSTA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Oq50ECauVNnxBxSJABuOZA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Y467NoRtgJUbCNSaMxQTgQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/sGRX0natCNbS44fWyDY1_w/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/YcK-V9cJvFs88rLDLnNNeQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/ecKiy6uH99tF3z973MfW-Q/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/U7VrbmsBmForf11ykV4VNw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/gSlXbAUF0XkZaJ0UBnCzBg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/QKEhquMSBpJp84aPpQYoOQ/o.jpg,Hallway to my room; Nice bath space; Room..very well organized and bright; Tonic...THE place for gin; Across from Suntec; Executive Lounge; Executive lounge; Front Entrance,Hotels
JW Marriott Hotel Singapore South Beach,Melissa P.,6/2/2018,"Impeccable hotel! After arriving early in Singapore from a nonstop flight out of San Francisco, the hotel accommodated my early check in with no issue - albeit I was on a low floor and did not get a king as requested. 

All the staff encountered here were friendly and willing to help. For a JW Marriott, the decor is much more trendy and modern than you'd expect. The room was small but that was a non issue - the bathroom is beautifully designed with a soaking tub, separate shower room with rain shower from the ceiling and a ""Tokyo-esque"" toilet. My only complaints were no outlets in the bathroom, and the mirrors in the room are darkly tinted which looks cool, but makes it a little hard to see yourself when getting ready. I ordered room service once during my stay, the menu was pretty limited, but the club sandwich was good.

The club lounge here is the absolute best I've experienced compared to any other Marriott with a great selection of food options, both eastern and western. There are breakfast, afternoon tea, hors d'oeuvres, and evening cocktail hours. It also has business meeting space and a computer with printer if needed. 

The spa does not post their prices online, but I emailed an appointment request and got a quick reply with a price sheet. Hotel guests also get $30 off spa treatments. I had a great treatment and enjoyed the steam room and sauna pre facial and the zero gravity relaxing chair area post facial. It was a bit pricey and they pushed their product packages at the end but it was an excellent facility - highly recommend.",5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/3jwhgUt07r_wkqwOz_t9MQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/riM_yI8Wp2HKDyLIbvFUxQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/j_agUCuvcZ050EoCWIWVWA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/uPlqVVPIAWqL33F1RoIPcw/o.jpg,Spa at JW pricing; Spa at JW pricing; Spa at JW pricing,Hotels
JW Marriott Hotel Singapore South Beach,Jenny M.,4/7/2023,"This was the worst hotel EVER!!  We paid  S$18,600 (!!!!) US$13,774  for 6 nights of hotel and when checking in the clerk told us that we would all be able to have breakfast, and then he later lied when told by his manager that he was not supposed to give us breakfast.  The cleaning staff did not clean the shower and there was so much hair that accumulated that it flooded the bathroom floors and it spilled onto the carpets and rugs.  Such dishonest and horrible customer service for an incredible amount of money!!",1,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Jason P.,23/2/2018,"I stayed here for three nights during my second visit to Singapore and had a lovely stay. 

We had arrived on an early United flight and got to the hotel around 10 AM. Our room was not available just yet so they let us leave our bags and visit the executive lounge for breakfast. The lounge is the best executive lounge I have ever seen at a Marriott. It blows the lounge at the JW in Mexico City and Kuala Lumpur out of the water. They had pastries, all sorts of cured meats and cheese, all sorts of fruit and fruit juices, a cereal bar, a dim sum section, and a made to order omelette station. 

After breakfast our room was ready and we were quite impressed by the size. We easily fit a roll away bed inside. The decor was very modern but I found that all the tracked rolling mirrors were frustrating at times. For instance, the bathroom mirror slides away into the bedroom which seems kind of pointless. This feature just allowed lots of noise to leak from the bathroom into the bedroom. Otherwise everything else was top notch: smart toilet, rainfall shower, automated blinds and curtains. 

Aside from the room I also spent a good amount of time at flow 18. They have a ping pong table, bar, pool table, and infinity pool up there. The view from the infinity pool is really pretty at night but unfortunately the pool water is quite cold since it is often in the shade and not heated. It is a little uncomfortable to lounge in which is quite a pity...

I want to note that the concierge was extremely helpful. I had bought city pass tickets for the wrong date (one week in advance doh!) and they were on the phone for over a half an hour deciphering what needed to be done. 

If you have Marriott gold status this hotel is an excellent choice and a strong upgrade from the Marriott on Orchard road.",5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/BN6hH6lKgjovKd5pdNYpXA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/HSi8SSPy0SJuuiSUU11GRg/o.jpg,,Hotels
JW Marriott Hotel Singapore South Beach,Kevin Z.,27/9/2017,"Hands down the best hotel I have stayed at period! I have stayed at thousands of hotels throughout the world and this is by far my favorite. From the moment you arrive to the moment you leave you are treated as you're an elite status person. 

Upon arriving and entering into the property there is a giant screen w/ a constant movie image straight out of tie dye from the 70s. Then entering into the registration area you see the class that the hotel has to offer. The staff was very friendly and it wasn't just the person I spoke w/ upon check-in, but EVERYONE on property. The check-in process was easy and quick. As we made our way to our room we entered the elevator and we noticed that the elevator changes light colors. 

Upon entering our room, my gf immediately got mad. Not because of the way the room looked, but because of how it looked. She had paid for us to stay one night at the Marina Bay Sands at $500 (see my review). We got more bang for our buck staying at this property than over at MBS. Within the room we were given 2 bottles of water complimentary. The bellman that helped us w/ our bags, showed us all the features to the room which was maintained from the television. From the curtains to the temperature to the tv itself. The rooms are newer so it has the USB plugs as well as the traditional ports.

The pool is located on the 14th floor if I recall. It's a small infinity pool w/ chairs in the water. It offers a view of downtown to which you can see the Marina Bay Sands, amongst other sites.

The main stand out for me was their Executive Lounge. Hands down the best lounge I have ever been too. This includes airport AND hotel lounges. In the lounge they offer not only your typical items, but pieces of sushi, a variety of fruits, veggies, snacks, candies and numerous other items. Not to mention a bar that has beer on draft! On top of that we were unable to have breakfast the next morning due to our early flight. The staff was kind enough to prepare a to-go breakfast for us.

The hotel is close to all the tourist sites. Singapore also has Uber which was easy to use from our hotel. 

If you're planning to stay anywhere in Singapore, I urge you to stay here. You won't be disappointed in any aspect. Amazing all around!",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Khiang S.,9/5/2017,"This is my new fav hotel in Singapore. 2nd stay and 1st time reviewing it. Fairly new hotel, about 7m old as of this writing. It took over another hotel that didn't do well. 

Let's start from the hotel's road entrance. The entrance is located along nicoll highway although the address is 30  Beach Rd. This is probably one of the most confusing thing about the place. Uber, Grab, taxi don't know where to go if you say JW Marriott South Beach. This location is simply South Beach and the sign at the entrance on nicoll highway reflects that. The JW Marriott sign is on the hotel and half way up the building. The structure is remarkable and easy to identify so most times, I would point to it and tell the driver to drive in that direction. 

The main door of the hotel is in a cul de sac with a bowl of overflowing water. Around the bowl are quotes about water, including ""be like water ....."" - Bruce Lee. How cool is that?

Inside the entry is a huge digital display that has artsy design constantly swirling around. I saw a lot of people taking photos in front of it. I would suggest a video instead. 

Turn right and immediately left to see the front desks. It is long and during the day, it is filled with staff. Everyone I have met is so friendly. They greet you with a smile as you walk by them. Very good service. Always helpful. 

The decor is very comtemporary and nice. I did not like how the walls are painted. initially I thought they weren't, that it is dirty and waiting for a final coat of paint. I got use to it by the end of my stay. The lighting in the elevators changes and with each change, the pictures on the sides changes. 

The rooms - I had a room on the 21st and 15th floors. The first room faced raffles hotel, the second faced suntec. Views at these levels can't go wong but I do keep the shades closed as it can get warm with the sun shining in. 

High tech! That's how I would described the rooms. The curtains and shades are controlled by switches on the wall next to them or if you are a geek, use the tv with the remote. I bet you can spend 15 mins just playing with the curtains and shades. 

The SmartTV is also cool. I like the relaxing playlist. If you leave the tv on when you leave the room, it will start back up when you enter the room. Can be annoying as the volume auto goes back up. Also if it was on a playlist, it will likely have reached the end of that playlist and loops on that last song. You will need to go back to the category and then back to playlist to select the first song if you like to start from the beginning. 

The bed and pillows are very comfort. Everything in the room is shiny. Lots of reflective surfaces around the room makes it look huge. I love the couch by the window for reading.  Ample space to hang up your clothes. Not enough drawer space for me. There were 2 and smaller than usual. In between the two drawers is a drawer safe. Initially I had a hard time figuring where to put my suitcase and eventually found a smaller closet near the door. The wall paper covering made this closet ""disappear "" - think Sherlock Holmes. Anyway, hotel staff has access to this area as this where you would put your shoes and dirty clothes for laundry services. How neat is that?

Bathroom - you need to find it. the door leading into the bathroom is a huge mirror as well. The bathroom is gorgeous with the soaking tub. A separate toilet and shower means no need to fight over the use of the place, if you don't mind some soaking outside while you take a dump or vice versa. The toilet bowl is ... high tech too. The cover automatically opens when you approach it. The seat is heated. After you are done, the bidet can be customized for up to two users. Anyway, just try it. Shower room has spray as well as a rain shower head from the ceiling. There are two controls. The top control diverts water to the spray or the ceiling or Off. The bottom control controls the temperature. There is a small button on the control. To get hotter water,  press that button down before turning. It will allow you to increase temperature past the ""comfort"" zone.  The one complain about the bathroom is that there are no hangers! I had to drape the wet towel used after my showers over the soaking tub. There is a stool in the bathroom where housekeeping put the fresh towel each day. Other than that no hooks. 

Since I'm a club member, I had access to the lounge. No need to repeat what others have said. Service and space are amazing! I recommend the rendang omelet and the local selections are quiet good too. During my stay of 7 days, I have had most of my meals here. I did not see any waffle station mentioned in other reviews. Their smoke salmon selections and pastries are good. A friend had the big croissant and thought it was not fluffy enough. 

No more space to talk about JW spa that just opened. Another tip - there are 2 pools. Ebb6 is warmer than the one in 18th floor.",5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/GQd1z079cn6MUuPg9_UNWA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/cPi-886o7PxpIlLF5QQMEQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/NddTkL3RQ8hqRwT35QZ8DA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Bwim1f3axfR-izgDTJ1rCg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/qqmmBxb0wko3oIfGorALgw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/F0-eTx2y6ZncI45XFvApyw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/ZAPXwepLFbgZxrSUSdz6_g/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/e53e5MvPgT6bBu8mnmCHUQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/9vchKtS_k6htLRhKlN_icQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/chgPHuSoSZg7jW2XyVxRsw/o.jpg,Breakfast selections.; Nice looking furniture in the lounge.; Water bowl outside hotel; Walkway leading to hotel.; Ebb6 swimming pool.; View from 15th floor.; Lit table top in the lounge.; 18th floor pool at night.; Lounge chairs in the pool.; Hotel decor,Hotels
JW Marriott Hotel Singapore South Beach,Lawrence D.,22/9/2019,"My go to hotel in Singapore as it is close enough to downtown but in route to Changi business park (15 minutes away) where I work.

Rooms are always clean, bathrooms are great with smart toilets, sheets are always crisp and ironed.  Gym is a bit small but better than most I've tried in Singapore.  The marriott lounge breakfast is AWESOME.  Eastern and Western options, omelette stations cold cuts, fruit assortment fresh juices.  They have everything you need.  

Only issue with this hotel is the wait for a Taxi.  Not sure why they haven't solved this but give yourself 5-10 minutes each morning to wait for a taxi.  

Nice little cocktail/wine bar on the first floor as well.",5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/nEZ3PYzuaG1OlEeD4QfKGw/o.jpg,Executive lounge breakfast,Hotels
JW Marriott Hotel Singapore South Beach,Cassy H.,27/6/2019,"Where to start when you review a JW Marriott?? The service, the ambience, the food, the staff, the rooms, the location ??  

Location?? Incredible location with amazing views of the city.  They really maximized everything about this spot.  The 18th floor pool, spa, lounge areas, game spot and bar really hit the spot.  The views from the top are awesome.  

Service?? Staff?? The staff is beyond helpful, warm, greeting. They go out of their way to say hi, ask if everything is well, bring things as you need them....overly accommodating in every way.  Reuben at the front desk was especially helpful the night we checked in.  Everyone seemed to remember us and our names as we came & went thru the lobby.  It was refreshing to feel so personal with the staff here.

Food?  There are quite a few dining options in the South Beach square that are affiliated with the hotel.  The restaurants in the NCO club are wonderful.  The Beach Kitchen was good as well.  Harrys and Alchemist are great for drinks and quick bites.  Having a Starbucks there is a lifesaver for us Americans that crave our Sbucks!  We got room service for late night breakfasts and it was good.  Once it came up cold, but was still good.

Room?? Our room was big and spacious.  We got a corner spot that was awesome!!! Huge floor to ceiling windows, giant bathroom...loved it.  Very high tech!

Cannot recommend this place enough!",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,George L.,10/5/2019,"Staff was absolutely wonderful, the hotel was beautiful.

The room was clean, and cleaned daily. They were attentive and detailed. 

The concierge lounge is one that other hotels need to take note of. There were fresh fruits, juice, and food. The mix from east to western style foods was great for all tastes.

Rooftop bar has amazing views, some views are cutoff but still good. Definintley bring swimwear and enjoy this area.

As a platinum elite member - I highly recommend this hotel.",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Nicole D.,23/8/2018,"This is a beautiful property.  Modern decor, comfortable room, fantastic shower and bath (despite the fact that there's no PLUG in the bathroom .... )  Great location.   

Everything you would expect from a JW Marriott.  Comfortable, beautiful, no wear and tear.  Where this property excels is service.  I arrived late at night and needed cash to pay my taxi driver.  The front desk agent walked me to the cash machine and took me through the whole process.  Did I need the help?  No.  Did I appreciate it?  Yes.

The service was incomparable.  

Breakfast in the main restaurant was over the top great.  Every type of cuisine you could want.  All fresh and delicious.  Same with the Executive Lounge ... a fantastic selection, amazing service (wish I could remember the name of the woman who served us, she was delightful!) large and comfortable.

I'd recommend this property and stay here again without hesitation.",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Bryan N.,2/6/2020,Wow just wow! Loved this hotel so much! Can't wait to return. The Friday night buffet was soooooo good great fresh seafood. Extremely friendly and welcoming staff. I can't wait to return. The views from the pool just stunning. You can over look the whole city. It's a must stay very hip and welcoming.,5,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/3wyAvj8N4ozreQjsLLtRkg/o.jpg,,Hotels
JW Marriott Hotel Singapore South Beach,John W.,9/8/2018,"Our family of five traveled once more to Singapore to stay at the JW Marriott...AGAIN! We had such a wonderful experience the first time that we knew that this hotel would go above and beyond to make our stay wonderful. 

The facilities are breathtaking, from the pools to the concierge lounge, to the hotel rooms. However, our favorite part about staying at the JW Marriott is its incredible service. We would especially like to thank Ann for making our college-bound daughter feel welcome to Singapore, Hazel for always welcoming us into the lounge with a smile and a hug, Melvin for constantly checking in on us, and Yoges and Zach who made our stay great with their excellent service and hospitality!

We highly recommend staying at this wonderful hotel located in the heart of Singapore and can't wait to return.

Pros: 
Above subway MRT stations
Breathtaking infinity pool view of the city center 
Many many many eateries within 10 min (from clean comfortable budget to Michelin rated restaurants) 
Hip and trendy decor 
Great people
Superior breakfast buffet - make sure you book a package with breakfast
Centrally located 

Cons
This is so minor, but to make this pros and cons chart complete: No power supply in the bathroom, so you have to dry your hair in the bed room.",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Julie L.,18/7/2017,"We have stayed in many JW Marriott Hotels around the world, but this one takes the cake as our best hotel experience in anywhere. 

There are several reasons for this. Firstly, the hotel is brand new, with the latest technology and chic rooms. Though the rooms were not large by US standards, it was very well-thought out. Our corner room 2016 had a fantastic view of the CBD (Central Business District) and a lovely view of the Marina Bay. We stayed at the Marina Bay Sands the last time we visited. It was crowded and impersonal. 

Secondly, the location is very convenient to shopping and dining. Across from the Suntec Mall, not far from the CBD (Central Business District) and Chinatown, and walking distance to the Marina Bay and Esplanade. We had lots to do in the area, but it was not difficult to get to other parts of the island with the subway train either. It was a beautiful and upscale part of town.

Last but not least, it was the staff that makes this place a gem. From the bellman to the front desk to the Executive Lounge, everyone was friendlier than the other. I'm an SPG Gold Member, so after Marriott merged, I became a Gold member with Marriott as well. We were able to frequent the Executive Lounge for Breakfast, Afternoon Tea, and evening Cocktails. Ann Margareth, Angela, Matin, Ken, and Chee Yean all went out of their way to make our visit memorable. Besides the Executive Lounge, Aaron from the front desk and Angie at the Valet were also outstanding. Honestly, every one we met were well-trained, courteous, and extended the Asian Hospitality in a very genuine way.

We will definitely return!",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,J B.,14/7/2018,"One of the best hotels I have ever stayed in. Convenient to the MTR so easy to get around if you want yo take the subway. 
Our compliments to the concierge staff, we had a couple of hiccups with tours.  The concierge took care of it. 
Upgrade, do the club level.  Totally worth it. 
Recommend this hotel!",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Christopher D.,10/6/2017,"The service from the team here at the JW Singapore was outstanding from start to finish.

As a Platinum Premier, Marriott has been very good to take care of me on most of my hotel stays.  This specific hotel went above and beyond with regards to making sure I had a good stay.  For starters, they reached out over a week in advance to see if there was anything they could assist with prior to arrival.  They were also kind enough to upgrade the room to a beautiful suite far in advance.  Certainly unexpected, but more than appreciated.

Our arrival was late night due to the Singapore Airlines flight from Sydney's arrival.  We checked in around midnight.  Being that time, the hotel was of course quiet.  It was the perfect time to take in this wonderfully designed, modern hotel.  Check in was swift and efficient, with just the right amount of information.  Given our late night flight the next day, they also offered a late checkout, which we enjoyed because we wanted to see the light show at the Gardens By The Bay where the ""super trees"" are.

Room was amazing, VERY high tech, incredible comfortable and well designed.  Walk in closets, coffee bar, two bathrooms, double sinks in master, all electronic curtains and blinds, temperature controls and most hotel services are all on the television as well.  Note: Not for the technically challenged (my parents would not even get the lights on).

Lounge access the next morning for breakfast...also amazing.  Staff available to assist at ever corner, great food selections including a omelet chef, it has something for everyone.  We also took advantage of the afternoon cocktail hour and grabbed some food because our flight departed at midnight.

Rooftop pools, there are two.  We enjoyed the view from the 18th floor and relaxed without many guests.  There was also a gymnasium on this level.

No lack of service anywhere at this hotel.  Extremely friendly and every single employee said ""hello"".  Not kidding, EVERY single one.  Two gentlemen outside in the sweltering heat washing windows even stopped mid-task to say hello.  

I wouldn't hesitate to book this hotel on my next visit to Singapore.  They have everything I need and again, the service was incredible.",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,John M.,13/2/2018,"Let's start by saying the JW Marriott has set the bar for excellence so high, I don't want to stay in another hotel again...let me explain.

I travel a decent bit and have a hard enough time deciding which hotel chain to commit too in a steady relationship. This JW Marriott in Singapore has more than won me over and assured me I made the right choice.

From the most accommodating and professional staff on the planet (not an exaggeration check my creds) to making the experience of traveling rewarding again, I cannot say enough positive things.

Checkin was beyond easy even with my early arrival (9AM) where the staff understood the whoas of flying and jet lag impact on even a simple hello on my part. I was able to get a shower and eat from the most brilliant breakfast spread in the Executive Lounge allowing me to step right into Singapore with a smile and level comfort seldom felt.

I could keep writing for hours on the truly inspiring experience I've had at this JW but I challenge anyone to prove me wrong and stay here.",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,chris m.,3/3/2019,"My perspective is that of a business traveler.  Been coming to Singapore for 30 years, and have a certain level of expectation for a high-end hotel in this city.  JW Marriott just did not make it, and I'm a Platinum member, so I was really surprised and disappointed.  Checked in online, so the hotel would know I was coming.  Lots of warmth at the reception area, which was nice.  Open the door to my room: two single beds.  I'm only 6' tall, and my feet hung over the end of the bed.  Too tired after the flight from Europe to argue, just went to sleep.  Next morning, I requested a change: king bed, higher floor, a view.  Got all three, in a room that was actually physically smaller than the first night.  

As for the Executive Lounge, it seemed like it was open to anyone who was smart enough to go to the second floor, and walk across a breezeway.  Place was absolutely packed.  Perhaps there really were that many qualified guests, but who knows? No one ever asked for a room number or anything.

I will give props to two places in the general South Beach center: the Beach House Kitchen has a great breakfast buffet, and the Starbucks on the ground floor is very nice.

But the hotel?  I will likely not return.",3,eventservices,,,Hotels
