company_name,stars,text,review_date,category,is_spam,spam_reasons,word_count,char_count
Teeth Q Dental Surgeons @ Matilda Portico,5,,2025-08-05T12:53:03.121Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Hougang Green,5,Very knowledgable team & provided good service!,2025-08-27T09:53:10.420Z,healthcare,True,Too few words (7 < 10); Too few characters (47 < 50),7,47
Teeth Q Dental Surgeons @ Hougang Green,5,,2025-08-27T09:05:03.476Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Hougang Green,5,Dr Ho is good!,2025-08-26T09:00:15.875Z,healthcare,True,Too few words (4 < 10); Too few characters (14 < 50),4,14
Teeth Q Dental Surgeons @ Hougang Green,5,,2025-08-20T04:59:07.630Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Hougang Green,5,,2025-08-20T02:09:55.690Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Hougang Green,5,,2025-08-19T08:53:15.751Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Hougang Green,5,Dr Ho 是一位很细心又很专业的牙医。她会教我怎么去照顾好牙齿。给的建议也很中肯👍,2025-08-19T08:15:18.738Z,healthcare,True,Too few words (3 < 10); Too few characters (42 < 50); Repetitive content,3,42
Teeth Q Dental Surgeons @ Hougang Green,4,,2025-08-18T06:56:55.784Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Hougang Green,5,,2025-08-18T03:01:17.430Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Hougang Green,5,Dr Ho was very professional and attentive.,2025-08-15T10:26:53.830Z,healthcare,True,Too few words (7 < 10); Too few characters (42 < 50),7,42
Teeth Q Dental Surgeons @ Hougang Green,5,,2025-08-13T05:02:23.594Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Northeast Medical Group (Sengkang Clinic),5,,2025-08-04T06:04:19.717Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Northeast Medical Group (Sengkang Clinic),5,医生态度好，WONG CHIN SHING 态度好，医术精湛，服务员态度也很好，店面所有人态度都好,2025-06-13T13:46:58.406Z,healthcare,True,Too few words (4 < 10); Too few characters (49 < 50),4,49
Northeast Medical Group (Sengkang Clinic),5,,2025-06-03T12:56:07.300Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Northeast Medical Group (Sengkang Clinic),5,Dr Sam is friendly and show his professionaism.,2025-05-27T02:49:10.221Z,healthcare,True,Too few words (8 < 10); Too few characters (47 < 50),8,47
Duxton Medical Clinic Canberra,5,Very good,2025-05-28T06:37:32.041Z,healthcare,True,Too few words (2 < 10); Too few characters (9 < 50),2,9
Duxton Medical Clinic Canberra,5,,2024-11-19T07:07:02.048Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Duxton Medical Clinic Canberra,5,,2023-11-03T03:25:22.216Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Duxton Medical Clinic Canberra,5,Fast and efficient. Reasonable consultation and medicine prices.,2023-01-17T01:56:58.683Z,healthcare,True,Too few words (8 < 10),8,64
UDS Dental (Yishun) Implant and Invisalign Centre,5,,2025-08-14T03:28:08.201Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
UDS Dental (Yishun) Implant and Invisalign Centre,5,,2025-08-05T12:31:35.746Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
UDS Dental (Yishun) Implant and Invisalign Centre,5,,2025-08-02T07:56:04.116Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
UDS Dental (Yishun) Implant and Invisalign Centre,5,,2025-07-28T13:36:37.489Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
UDS Dental (Yishun) Implant and Invisalign Centre,5,,2025-07-24T08:47:57.392Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
UDS Dental (Yishun) Implant and Invisalign Centre,5,It was good doctors were nice,2025-07-19T06:37:05.705Z,healthcare,True,Too few words (6 < 10); Too few characters (29 < 50),6,29
UDS Dental (Yishun) Implant and Invisalign Centre,5,,2025-07-16T12:13:16.027Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
AllSmiles Dental Care Punggol,5,Pleasant and cheerful experience,2025-08-25T02:04:08.134Z,healthcare,True,Too few words (4 < 10); Too few characters (32 < 50),4,32
AllSmiles Dental Care Punggol,5,Friendly staff and efficient.,2025-08-20T06:36:27.509Z,healthcare,True,Too few words (4 < 10); Too few characters (29 < 50),4,29
AllSmiles Dental Care Punggol,5,Dr Lim Lii Very patient with children !,2025-08-19T04:57:21.498Z,healthcare,True,Too few words (8 < 10); Too few characters (39 < 50),8,39
AllSmiles Dental Care Punggol,5,,2025-08-14T08:28:44.238Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
AllSmiles Dental Care Punggol,5,,2025-08-14T03:57:31.625Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Oei Family Clinic,5,,2025-02-05T07:58:23.997Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Oei Family Clinic,5,cozy and clean clinic. friendly doctor and nurses.,2025-02-05T05:21:59.667Z,healthcare,True,Too few words (8 < 10),8,50
Oei Family Clinic,5,Comfortable settings of the clinic and compasionate doctor.,2025-01-24T09:13:45.343Z,healthcare,True,Too few words (8 < 10),8,59
Oei Family Clinic,5,comfortable place,2025-01-23T10:12:36.583Z,healthcare,True,Too few words (2 < 10); Too few characters (17 < 50); Repetitive content,2,17
Healthway Medical (Yishun Ave 11),5,,2025-08-19T05:37:39.401Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 11),5,Good,2025-08-19T03:47:01.879Z,healthcare,True,Too few words (1 < 10); Too few characters (4 < 50),1,4
Healthway Medical (Yishun Ave 11),5,,2025-08-19T03:22:36.464Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 11),5,friendly nurses and doctor,2025-08-19T03:20:17.241Z,healthcare,True,Too few words (4 < 10); Too few characters (26 < 50),4,26
Healthway Medical (Yishun Ave 11),5,"The reviews spooked me a bit but visiting this morning for my first time, the nurses and front staff were super duper nice!!! And the doctor was super nice as well!!!!! Thank you so much!!!",2025-08-14T01:34:19.956Z,healthcare,True,Excessive punctuation,35,189
Healthway Medical (Yishun Ave 11),5,receptionist was friendly & well mannered,2025-08-12T02:36:02.353Z,healthcare,True,Too few words (6 < 10); Too few characters (41 < 50),6,41
Healthway Medical (Yishun Ave 11),5,,2025-08-12T02:28:47.590Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 11),5,The staff are very helpful and understanding.,2025-08-08T04:11:37.567Z,healthcare,True,Too few words (7 < 10); Too few characters (45 < 50),7,45
Healthway Medical (Yishun Ave 11),5,,2025-08-08T03:28:27.963Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 11),5,,2025-08-08T03:02:11.500Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 11),5,Frendly staffs,2025-08-08T01:52:35.149Z,healthcare,True,Too few words (2 < 10); Too few characters (14 < 50); Repetitive content,2,14
Healthway Medical (Yishun Ave 11),5,,2025-08-08T01:39:27.997Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 11),5,Dr Lai is very details and knowledgeable.,2025-08-08T01:14:52.134Z,healthcare,True,Too few words (7 < 10); Too few characters (41 < 50),7,41
Healthway Medical (Yishun Ave 11),5,,2025-08-07T10:18:16.661Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Heartland Family Clinic,5,,2025-07-13T22:04:06.142Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Heartland Family Clinic,5,,2025-07-03T16:16:47.748Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Heartland Family Clinic,5,,2025-07-02T11:11:19.619Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Heartland Family Clinic,5,,2025-05-17T16:57:34.530Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Heartland Family Clinic,5,,2025-03-02T07:09:21.661Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Heartland Family Clinic,5,,2025-02-06T00:28:21.754Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Heartland Family Clinic,5,,2025-02-03T10:42:27.536Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Heartland Family Clinic,5,"Fast runner, saved a life. Slay.",2024-11-01T23:43:53.239Z,healthcare,True,Too few words (6 < 10); Too few characters (32 < 50),6,32
Heartland Family Clinic,5,"医生很亲切，有耐心听病人诉说病情又耐心的和病人解说病情。是个好医生。
前台的工作人员也很有礼貌。",2024-10-23T23:08:11.664Z,healthcare,True,Too few words (2 < 10); Too few characters (48 < 50); Repetitive content,2,48
Admiralty Family Medical Clinic Pte Ltd,5,,2025-08-26T02:17:43.337Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Admiralty Family Medical Clinic Pte Ltd,1,,2025-07-04T06:55:34.915Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Admiralty Family Medical Clinic Pte Ltd,5,The doctors are kind n helpful,2025-04-16T03:53:41.431Z,healthcare,True,Too few words (6 < 10); Too few characters (30 < 50),6,30
Admiralty Family Medical Clinic Pte Ltd,1,,2025-01-29T00:45:36.277Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Admiralty Family Medical Clinic Pte Ltd,5,,2024-10-23T13:53:47.259Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Admiralty Family Medical Clinic Pte Ltd,5,,2024-05-07T06:48:27.959Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Admiralty Family Medical Clinic Pte Ltd,5,Very well organise,2024-03-31T23:48:30.135Z,healthcare,True,Too few words (3 < 10); Too few characters (18 < 50); Repetitive content,3,18
Admiralty Family Medical Clinic Pte Ltd,1,Sooo rudeeee,2024-02-27T07:32:47.027Z,healthcare,True,Too few words (2 < 10); Too few characters (12 < 50); Repetitive content,2,12
Admiralty Family Medical Clinic Pte Ltd,1,,2024-01-17T02:09:45.550Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Admiralty Family Medical Clinic Pte Ltd,1,"Don’t bother to even visit this clinic!!!! Worst clinic to visit in Admiralty!!! Front staff is VERY RUDE!!!! Asked if i’m able to register for my wife ahead of time, her answer is there is no people just come at respective time my wife wanted to come. I asked if it’s packed when she comes her answer is “you just wait loh”. When I asked for her name as I can’t hear properly with the glass blocking, she wrote her name on a piece of paper “ sandy ho” and threw at me! WORST experience happened! Don’t visit this clinic as it will make your sickness even worst!",2023-09-15T10:20:20.968Z,healthcare,True,Excessive punctuation,108,562
Admiralty Family Medical Clinic Pte Ltd,5,They already move to kampung admiralty,2023-02-19T02:29:18.797Z,healthcare,True,Too few words (6 < 10); Too few characters (38 < 50),6,38
Smiles R Us Dental,5,,2024-10-17T05:55:21.172Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Smiles R Us Dental,5,Dentist very professional and patient. 👍👍👍,2024-06-02T02:38:18.267Z,healthcare,True,Too few words (6 < 10); Too few characters (42 < 50),6,42
Woodlands Health Campus,1,"It was a terrible experience, the financial consult over the phone versus what i had to pay was ten times the difference!!!  The financial consult on the 3rd floor was a joke!!  Spent 15 mintues sitting there while she tried to figure out how much. Mine is a straight forward case, referred by Poly clinic, 100% subsidized and a Singaporean.

I had asked for an estimate but was wrongly advised over the phone!  I was caught off guard at the huge bill!  I should have said NO but  I was at the hospital for the appointment!

On top of that, after 2 weeks the bill is still not out! I tried without sucess to find out the course ofthe review after the minor ops but was told that there was none!!! Hospital should not start to operate if they have not figured out their billing process.

I really regret going there! would definitely not choose to go there!  Please be careful!",2025-08-14T08:29:54.486Z,healthcare,True,Excessive punctuation,161,876
Woodlands Health Campus,5,,2025-08-11T05:03:42.593Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Woodlands Health Campus,1,"Stuck up staffs
All not helpful lol",2025-08-01T04:36:59.307Z,healthcare,True,Too few words (7 < 10); Too few characters (35 < 50),7,35
Healthway Medical (Yishun Ave 5),5,Staff is really helpful and friendly.,2025-08-13T04:39:49.243Z,healthcare,True,Too few words (6 < 10); Too few characters (37 < 50),6,37
Healthway Medical (Yishun Ave 5),5,,2025-08-12T02:27:42.995Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,,2025-08-12T01:54:31.571Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,Very good service n kindly servicing staffs,2025-08-07T01:55:39.099Z,healthcare,True,Too few words (7 < 10); Too few characters (43 < 50),7,43
Healthway Medical (Yishun Ave 5),5,,2025-08-04T10:39:37.089Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,,2025-08-01T04:14:35.005Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,Very smooth visit and friendly staff and Doctor too.,2025-07-30T02:35:15.937Z,healthcare,True,Too few words (9 < 10),9,52
Healthway Medical (Yishun Ave 5),5,Good doctor,2025-07-24T07:47:42.985Z,healthcare,True,Too few words (2 < 10); Too few characters (11 < 50); Duplicate content; Repetitive content,2,11
Healthway Medical (Yishun Ave 5),5,,2025-07-24T01:59:00.591Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,The doctor and nurse is professionals,2025-07-23T07:12:58.634Z,healthcare,True,Too few words (6 < 10); Too few characters (37 < 50),6,37
Healthway Medical (Yishun Ave 5),5,,2025-07-23T02:08:00.487Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,great service from doc n nurse staff. recommend it,2025-07-23T01:50:55.353Z,healthcare,True,Too few words (9 < 10),9,50
Healthway Medical (Yishun Ave 5),5,,2025-07-22T04:29:22.566Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,,2025-07-21T11:05:49.081Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,,2025-07-21T07:24:57.565Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Yishun Ave 5),5,,2025-07-21T04:12:45.232Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Casa Dental (Admiralty): Dental Implant and Invisalign Centre,5,,2025-08-14T10:18:06.033Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Casa Dental (Admiralty): Dental Implant and Invisalign Centre,5,Service very excellent. Staff very polite. Will come again.,2025-08-13T08:08:31.060Z,healthcare,True,Too few words (9 < 10),9,59
Casa Dental (Admiralty): Dental Implant and Invisalign Centre,5,,2025-08-04T03:59:22.967Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Casa Dental (Admiralty): Dental Implant and Invisalign Centre,5,,2025-08-01T07:17:30.361Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Casa Dental (Admiralty): Dental Implant and Invisalign Centre,5,Friendly and professional staff!,2025-08-01T04:42:40.504Z,healthcare,True,Too few words (4 < 10); Too few characters (32 < 50),4,32
Healthway Medical Clinic (Yishun St 72),5,医生很好很亲切，一直都在这家看了快4年了,2025-08-27T07:30:33.313Z,healthcare,True,Too few words (1 < 10); Too few characters (20 < 50); Repetitive content,1,20
Healthway Medical Clinic (Yishun St 72),5,Gracious staff and responsive,2025-08-26T03:39:32.395Z,healthcare,True,Too few words (4 < 10); Too few characters (29 < 50),4,29
Healthway Medical Clinic (Yishun St 72),5,,2025-08-23T03:43:01.626Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical Clinic (Yishun St 72),5,,2025-08-22T02:33:43.736Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical Clinic (Yishun St 72),5,,2025-08-22T01:02:20.771Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical Clinic (Yishun St 72),5,Counter staffs are very friendly and helpful,2025-08-18T08:07:55.716Z,healthcare,True,Too few words (7 < 10); Too few characters (44 < 50),7,44
Healthway Medical Clinic (Yishun St 72),5,very friendly staff & fast,2025-08-16T03:30:11.584Z,healthcare,True,Too few words (5 < 10); Too few characters (26 < 50),5,26
Healthway Medical Clinic (Yishun St 72),5,"Very thoughtful & patience doc & staffs there.
RESPECT!!",2025-08-16T02:24:10.493Z,healthcare,True,Too few words (9 < 10),9,56
Healthway Medical Clinic (Yishun St 72),5,"Staff are very friendly, clean toilet",2025-08-16T02:16:17.534Z,healthcare,True,Too few words (6 < 10); Too few characters (37 < 50),6,37
Healthway Medical Clinic (Yishun St 72),5,,2025-08-15T04:24:31.292Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical Clinic (Yishun St 72),5,"Convenient, clean, happy with the services provided.ambience good.",2025-08-15T01:43:44.318Z,healthcare,True,Too few words (8 < 10),8,66
Healthway Medical Clinic (Yishun St 72),5,,2025-08-15T01:41:09.100Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical Clinic (Yishun St 72),5,Clinic assitant very efficient,2025-08-04T02:30:16.403Z,healthcare,True,Too few words (4 < 10); Too few characters (30 < 50),4,30
Healthway Medical Clinic (Yishun St 72),4,,2025-08-01T03:59:36.973Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical Clinic (Yishun St 72),5,Awesome service,2025-07-29T08:24:14.740Z,healthcare,True,Too few words (2 < 10); Too few characters (15 < 50); Repetitive content,2,15
Family Dental Centre Victoria Punggol,5,Dr Lau provide good explanation and possible solutions.,2025-04-17T03:57:59.461Z,healthcare,True,Too few words (8 < 10),8,55
Family Dental Centre Victoria Punggol,5,,2025-04-17T02:56:15.591Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Family Dental Centre Victoria Punggol,5,Friendly clinic and professional dentist!,2025-04-08T01:59:52.028Z,healthcare,True,Too few words (5 < 10); Too few characters (41 < 50),5,41
Family Dental Centre Victoria Punggol,5,,2025-03-28T04:03:37.830Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Family Dental Centre Victoria Punggol,5,Great advice and service!,2025-03-27T07:28:05.736Z,healthcare,True,Too few words (4 < 10); Too few characters (25 < 50),4,25
Healthway Medical (Compassvale),5,,2025-08-27T08:50:10.715Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Compassvale),5,,2025-08-20T15:04:38.384Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Healthway Medical (Compassvale),5,Good clinic. Very kind doctor,2025-08-18T11:06:45.152Z,healthcare,True,Too few words (5 < 10); Too few characters (29 < 50),5,29
Teeth Q Dental Surgeons @ Fernvale Woods,5,,2025-08-25T01:43:51.411Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Fernvale Woods,5,,2025-08-12T01:45:45.727Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Fernvale Woods,5,,2025-08-05T06:55:36.100Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Fernvale Woods,5,,2025-08-05T05:03:49.426Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Fernvale Woods,5,,2025-08-04T08:25:31.630Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Fernvale Woods,5,,2025-07-29T05:01:07.983Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Teeth Q Dental Surgeons @ Fernvale Woods,5,The dentist and staff there are nice and friendly,2025-07-29T04:02:38.228Z,healthcare,True,Too few words (9 < 10); Too few characters (49 < 50),9,49
Vitacare Family Clinic (Seletar),5,,2025-06-13T05:17:55.770Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Vitacare Family Clinic (Seletar),5,,2025-06-11T16:25:48.244Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Vitacare Family Clinic (Seletar),5,Compassionate doctors. Highly recommend.,2025-05-07T10:10:51.429Z,healthcare,True,Too few words (4 < 10); Too few characters (40 < 50),4,40
Vitacare Family Clinic (Seletar),5,Excellent team with compassionate and competent doctors! Highly recommended,2024-11-07T23:56:55.232Z,healthcare,True,Too few words (9 < 10),9,75
Vitacare Family Clinic (Seletar),5,,2024-09-12T04:34:37.328Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Vitacare Family Clinic (Seletar),5,,2024-07-21T23:27:52.619Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Vitacare Family Clinic (Seletar),5,"Fantastic, warm and compassionate doctors!",2024-06-18T02:40:30.691Z,healthcare,True,Too few words (5 < 10); Too few characters (42 < 50),5,42
Changi General Hospital,5,,2025-08-19T08:48:56.534Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Changi General Hospital,5,,2025-08-06T07:19:58.748Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Changi General Hospital,1,We shall look forward in the new Eastern General Hospital rather than having false hope on the current CGH. What have they improved in this almost 25 years in Simei???????????,2025-08-06T03:37:01.488Z,healthcare,True,Excessive punctuation,30,175
Changi General Hospital,1,,2025-08-05T09:31:39.622Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Raffles Medical Causeway Point,5,Very good experience! Staff are really friendly!,2025-08-28T03:31:21.152Z,healthcare,True,Too few words (7 < 10); Too few characters (48 < 50),7,48
Raffles Medical Causeway Point,5,,2025-08-28T03:30:29.492Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Raffles Medical Causeway Point,5,今天测耳朵的医生服务态度很好,2025-08-28T02:13:05.640Z,healthcare,True,Too few words (1 < 10); Too few characters (14 < 50); Repetitive content,1,14
Raffles Medical Causeway Point,5,很好sin yee很美可爱可亲,2025-08-28T01:39:48.552Z,healthcare,True,Too few words (2 < 10); Too few characters (15 < 50); Repetitive content,2,15
Raffles Medical Causeway Point,5,Great services!,2025-08-27T08:03:40.428Z,healthcare,True,Too few words (2 < 10); Too few characters (15 < 50); Repetitive content,2,15
Raffles Medical Causeway Point,5,,2025-08-27T07:07:41.622Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Raffles Medical Causeway Point,5,,2025-08-27T05:06:20.407Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Raffles Medical Causeway Point,5,Staffs are all accommodating and friendly ☺️,2025-08-27T04:03:49.848Z,healthcare,True,Too few words (7 < 10); Too few characters (44 < 50),7,44
Raffles Medical Causeway Point,5,Great staff and services rendered for my pre-employment chsck,2025-08-27T03:59:37.931Z,healthcare,True,Too few words (9 < 10),9,61
Raffles Medical Causeway Point,5,,2025-08-27T03:55:48.085Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Raffles Medical Causeway Point,5,Fast and professional,2025-08-27T03:42:28.598Z,healthcare,True,Too few words (3 < 10); Too few characters (21 < 50); Repetitive content,3,21
Raffles Medical Causeway Point,5,,2025-08-27T03:15:54.325Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Raffles Medical Causeway Point,5,All good,2025-08-27T03:05:24.636Z,healthcare,True,Too few words (2 < 10); Too few characters (8 < 50),2,8
Raffles Medical Causeway Point,5,,2025-08-27T02:43:06.376Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
GoodDoctors Medical Clinic,1,,2025-08-11T16:51:55.809Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
GoodDoctors Medical Clinic,2,,2025-05-15T04:42:39.595Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
GoodDoctors Medical Clinic,1,,2025-05-07T08:11:09.535Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
GoodDoctors Medical Clinic,1,,2024-08-25T05:04:39.854Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
GoodDoctors Medical Clinic,1,,2024-08-15T06:10:30.228Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Eterna Medical Clinic,5,,2025-07-21T04:24:38.916Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Eterna Medical Clinic,5,The doctor is very patient and polite. Comfort experience.,2025-01-03T03:56:51.541Z,healthcare,True,Too few words (9 < 10),9,58
Eterna Medical Clinic,5,,2024-11-15T00:30:32.054Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Eterna Medical Clinic,5,,2024-09-09T04:20:47.226Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Eterna Medical Clinic,4,,2024-07-05T03:48:52.476Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Eterna Medical Clinic,5,,2024-05-29T17:12:27.814Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Eterna Medical Clinic,5,Very nice doctor always smiling,2024-04-11T10:52:17.990Z,healthcare,True,Too few words (5 < 10); Too few characters (31 < 50),5,31
Eterna Medical Clinic,5,,2022-09-07T00:53:56.109Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Keystone Clinic & Surgery (Ang Mo Kio),5,Staff is very nice and hlepful!,2025-08-27T02:32:33.253Z,healthcare,True,Too few words (6 < 10); Too few characters (31 < 50),6,31
Keystone Clinic & Surgery (Ang Mo Kio),5,Fast & efficient work from doc & staffs,2025-08-25T11:41:27.176Z,healthcare,True,Too few words (8 < 10); Too few characters (39 < 50),8,39
Keystone Clinic & Surgery (Ang Mo Kio),5,,2025-08-25T01:29:30.543Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Keystone Clinic & Surgery (Ang Mo Kio),5,Nice counter staff and doctor.,2025-08-21T03:58:24.156Z,healthcare,True,Too few words (5 < 10); Too few characters (30 < 50),5,30
Keystone Clinic & Surgery (Ang Mo Kio),5,Very friendly and efficient staff. Clean clinic!,2025-08-18T07:53:13.441Z,healthcare,True,Too few words (7 < 10); Too few characters (48 < 50),7,48
Keystone Clinic & Surgery (Ang Mo Kio),5,,2025-08-16T02:45:33.054Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Keystone Clinic & Surgery (Ang Mo Kio),5,,2025-08-05T00:44:27.545Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Keystone Clinic & Surgery (Ang Mo Kio),5,,2025-07-31T02:14:26.833Z,healthcare,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
